8a0c202a-aa8b-4240-ab3d-b72d4d5db806,8b7f67f4-3425-455e-b0a9-2a726754a448,271,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
bc5eb93f-af72-44d4-9f10-46ca67c7b95c,840f5bca-5fff-49a1-9c08-efea67b7d26c,271,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
2dc2c792-b9d3-4cf5-b39e-c65f002c1232,eea7647c-c198-4f0b-bf0d-c9102a716d22,271,needs_changes,"Поясню: привяжи к метрике из каталога KPI или опиши расчёт и базовое значение (as-is); и ожидаемое целевое значение; привяжи срок к кварталу; укажи ключевые зависимости (доступы, интеграции, окна внедрения); добавь критерий приёмки. Скорректируй и перешли повторно.",2026-02-25 22:21:35.293375+00
4c524d37-daac-4f65-8876-7d21c68d96b3,64bdc5a4-4cf9-4ffd-97a8-d4aa57eb575f,271,comment_only,"Давай уточним: лучше опиши способ измерения (источник данных) и исходные показатели на старте квартала; привяжи срок к кварталу; зафиксируй, что считаем «готово»; согласуй с владельцем продукта/сервиса. На будущее лучше уточнять сразу.",2026-02-25 22:21:35.293375+00
12aeafc5-56b3-4529-b1c7-f2efac9bf2f2,b945d2db-2a22-4cb0-b5bd-0dc5f6b92053,208,needs_changes,"По результату: добавь измеримую метрику и текущий уровень (baseline); и конкретный таргет; укажи конкретный дедлайн; определи, какие подразделения/пользователи в зоне влияния; опиши, как подтверждаем выполнение; добавь привязку к проекту/системе. Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
74c90231-b132-4bfb-8507-98545e492ebf,ed6f44a1-5853-4d8b-9e31-6268e7cc4470,208,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
568c7888-7fc8-4c44-9a8a-2ed8bae59d75,81f5bdb9-ffa8-44b5-8658-2490547f61c1,407,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
1cc2bf4a-1c8a-47a9-9169-ce6f18b61d0a,a612813c-161d-4585-a2d6-033e83cd701b,407,comment_only,"Обрати внимание: пропиши показатель и единицы измерения и текущий уровень (baseline); и ожидаемое целевое значение; привяжи срок к кварталу; зафиксируй, что считаем «готово». Возьми в работу и поправь при возможности.",2026-02-25 22:21:35.293375+00
6ccf8d76-d8f0-4781-9de4-b3f201a6574f,4e52fe71-17e2-4bbd-a048-2bb143013f91,208,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
d3a9154c-6e1b-4408-8ef8-943f1f6ff078,3351b928-376d-4762-b62c-983f5e6d2570,27,needs_changes,"По SMART: опиши способ измерения (источник данных) и базу для сравнения (до/после); и целевое значение (to-be); привяжи к концу квартала или к релизной дате; определи, какие подразделения/пользователи в зоне влияния. После правок заново отправь на согласование.",2026-02-25 22:21:35.293375+00
d0f4b4ac-a642-4a09-ad32-6b639c1e23ab,95eb0b0d-a339-415d-ab20-35b3d537cc0f,248,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
041d6aba-44b8-4716-860e-52bea0263fd9,ec338581-bd47-40ef-84c3-29a979295cbe,248,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
171f1ed7-8f34-4718-94c9-dae7c49d4dfe,b73c7efb-38d8-4bf9-9e52-45efbb01f784,407,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
9c418826-1484-4019-9602-1a1ee2919421,73f3d0f1-112b-46f8-a10d-bff0218b5d29,248,needs_changes,"Обрати внимание: укажи, что именно считаем и как и базовое значение (as-is); и плановую цифру, к которой идём; согласуй срок и поставь дату завершения; сформулируй конкретный deliverable. После уточнения можно будет утвердить.",2026-02-25 22:21:35.293375+00
f790ca80-e94e-4f3e-a8db-73fe1fd26770,7eec095e-8b9a-41e8-82c3-b0767da10142,397,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
29d6d459-0843-4532-910a-24a6403bfc24,09146169-0c5a-4260-8dad-246a92480a8e,397,needs_changes,"Обрати внимание: пропиши показатель и единицы измерения и базовое значение (as-is); и ожидаемое целевое значение; привяжи к концу квартала или к релизной дате; определи, какие подразделения/пользователи в зоне влияния; обозначь риски и зависимости. Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
e96b88b5-7dcd-424b-a211-b8926e622c3c,8cc6d491-e6ba-4898-8dbb-1d8b1272da04,18,comment_only,Цель снята с выполнения по решению руководства (перераспределение приоритетов).,2026-02-25 22:21:35.293375+00
febeb087-918b-459a-88dc-00d090959074,6cc3039f-7b5e-4b24-8ff2-97dff32d2b50,348,comment_only,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
e5e8fd4d-fb22-45b6-b7ab-9994ee5c7d1b,e77896a1-dc80-41b9-8117-f47b790d34bf,348,comment_only,"Поясню: опиши способ измерения (источник данных) и точку отсчёта на начало периода; и ожидаемое целевое значение; зафиксируй дату результата; зафиксируй, что считаем «готово». Можно улучшить, чтобы было проще контролировать.",2026-02-25 22:21:35.293375+00
60e762c4-0414-4a6b-8a2a-43d4311d80fd,e079885a-7906-41c1-8d06-1e2b3b0fc33c,18,needs_changes,"Смотри, зафиксируй KPI/метрику результата и значение «сейчас»; и плановую цифру, к которой идём; привяжи срок к кварталу; опиши границы: что входит/что не входит; добавь критерий приёмки. После уточнения можно будет утвердить.",2026-02-25 22:21:35.293375+00
dd4035f0-9867-4783-97a3-858309a85bc7,246327f5-d672-48ab-acb8-412cd80c905f,281,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
b336ed5c-874e-4ef0-8cc3-226931b9e54e,9fbb3332-fcda-453d-b73b-a7481c1a13bf,281,comment_only,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
bfe1be01-2803-4911-9010-ba83c43eca05,0f0499e0-eece-432f-a82b-eff948cb84fa,281,comment_only,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
b827f2b4-3467-4338-a21f-ae089355a572,2b910d1c-1bfe-41e8-a5eb-073f099ee4a2,281,needs_changes,"Комментарий: зафиксируй KPI/метрику результата и точку отсчёта на начало периода; и критерий успеха в цифрах; укажи до какого числа ожидаем эффект; распиши, какие системы/модули затрагиваем; укажи ключевые зависимости (доступы, интеграции, окна внедрения); добавь критерий приёмки. Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
2cf35217-c6c9-4ccd-a060-04bf9c759186,5fe0cf3f-a709-428e-adb4-e835f72ffdc7,416,needs_changes,"Обрати внимание: пропиши показатель и единицы измерения и базовое значение (as-is); и конкретный таргет; укажи до какого числа ожидаем эффект; добавь план B на случай блокеров; укажи артефакты результата (отчёт, релиз, акт, дашборд). Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
32a81e27-4e23-48ae-aff0-c84dbd70b688,0846eb04-9ea3-4604-bb6e-82bb80c15c44,416,comment_only,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
1d6b2238-6e65-48af-bf08-8f10eb4c2bb0,dc4a71b7-862c-4f21-b507-5c5217a6d731,172,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
7bbf6aec-41f0-490c-a34f-5da3eea83ad1,90b9114f-d176-4932-80fe-563673d98e87,172,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
2127a640-5800-47c5-88dd-78e8faf838d4,7ceed2f1-d916-45f0-ad73-9b4749ca11d6,172,approve,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
5112aa6a-6f2c-4a55-898e-0ea865fe6777,b0c47a3f-2b88-4b90-bdcc-2e32c1410741,18,needs_changes,"По SMART: зафиксируй KPI/метрику результата и значение «сейчас»; и конкретный таргет; согласуй срок и поставь дату завершения; опиши границы: что входит/что не входит. Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
4edbf70a-3e28-4b6c-bc73-c206a371f6f3,b5798f38-1e6c-4e8d-a67a-49622e6e9462,18,comment_only,"По цели: укажи метрику, по которой будем принимать результат и базовое значение (as-is); и плановую цифру, к которой идём; укажи до какого числа ожидаем эффект; зафиксируй, что считаем «готово»; укажи, на какой сервис/систему влияет цель. Можно улучшить, чтобы было проще контролировать.",2026-02-25 22:21:35.293375+00
6c54f514-536c-417a-89b5-f0288a9b38cf,d2e892fc-283e-45cf-b74e-d64e9c1f3ffd,281,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
0eea28e0-37e0-4e43-89c8-9adce7eeabaf,479c9b50-bcb6-470c-87bb-946693334a20,281,needs_changes,"Давай уточним: укажи метрику, по которой будем принимать результат и базу для сравнения (до/после); и целевое значение (to-be); привяжи срок к кварталу; опиши проверку результата и кто подтверждает; укажи контур и точки интеграции. Жду обновлённую формулировку в системе.",2026-02-25 22:21:35.293375+00
9fa48b80-b03e-4772-bc01-7359bf5f040d,e994b0fb-7753-4ba5-9a62-d3489cf81d7d,281,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
9a4cb0be-93ea-4f53-bf28-5653e1b4275f,bad92e2d-4e2f-4cf0-bc5f-639dbd5b7145,65,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
24f66436-5282-4925-b77f-15e6504a1384,d7af7f97-af9a-4a87-88b2-669fc1cff914,281,needs_changes,"Нужно поправить: зафиксируй KPI/метрику результата и значение «сейчас»; и ожидаемое целевое значение; привяжи к концу квартала или к релизной дате; укажи контур и точки интеграции; обозначь риски и зависимости; добавь критерий приёмки. Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
333a209e-4e8c-45a4-bcd5-0a9271228eef,41f8c3bc-0b2d-4536-ae9e-8b73f68a5dbc,65,comment_only,"Коллега, опиши способ измерения (источник данных) и базовое значение (as-is); и критерий успеха в цифрах; привяжи срок к кварталу; добавь критерий приёмки; пропиши ограничения (ресурсы, сроки, внешние команды). На будущее лучше уточнять сразу.",2026-02-25 22:21:35.293375+00
3cab318d-7a12-4209-9f03-e9a1e7ce6c2e,c26ae5b5-7e23-4905-9026-1ff748b8c142,65,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
51c48f20-3ccf-49ae-a2a7-0c23243b908d,e95f44bf-d649-47a8-8f1f-d8b1c589baff,27,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
2be925dc-ab31-452a-8262-b5a588ad9490,c609d3d9-493b-45b4-a1e4-3bfec686de00,27,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
5bd8c7ad-b0bb-44eb-adcd-aee74c3e1b33,686d0409-eb15-4817-b12c-eea8f9f57b93,425,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
08dafc67-6617-4d3d-9079-0e3b0dee9de2,a2d03d1a-54e2-4589-b472-fd93418f3ea5,425,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
79d61817-46ff-4851-a694-3a54a1fffd9f,24f3f4da-844c-42d7-9066-2455c9cb53b1,248,comment_only,"Ок, формулировка понятная: есть метрика, срок и ожидаемый эффект. Подтверждаю.",2026-02-25 22:21:35.293375+00
226e9210-9d62-40cf-b83f-4829ddc09a40,55f0d79e-0518-4e3f-8184-73430899744c,348,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
588d2ba7-5b87-4584-9689-23acb027985e,ea3db60b-83ae-4aab-9239-6b837a6402f4,348,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
a6f8cb16-9dd5-4206-b655-b41894881805,6c0dab41-650f-4b16-8ef8-1c9ad88e38d9,248,needs_changes,"Нужно поправить: укажи, что именно считаем и как и текущий уровень (baseline); и конкретный таргет; привяжи к концу квартала или к релизной дате; опиши границы: что входит/что не входит; укажи артефакты результата (отчёт, релиз, акт, дашборд). После правок заново отправь на согласование.",2026-02-25 22:21:35.293375+00
280e94d7-62a6-464f-a9b8-2d3e85d7e939,130f0d7f-b26e-43fc-95d4-b763434dd181,248,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
9c2bbeea-fbfa-47dc-9445-71d76a7845bf,034686fe-35a1-4967-aed1-02aa829c36f2,346,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
a0021e6e-90ae-4646-90eb-39b0b6df43e3,1b3e00e9-8c09-48c0-ad94-85d743c54976,346,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
88915fcd-d5ca-49f7-9abf-a159537cf934,e9739589-4d32-4962-90e1-6beb6b0a23ef,346,comment_only,Цель снята с выполнения по решению руководства (перераспределение приоритетов).,2026-02-25 22:21:35.293375+00
0e2cd80c-a05e-4dfd-a5f5-e957c58936a1,4b868b03-4a86-4f1c-9285-0257d7298bb3,407,comment_only,Обрати внимание: зафиксируй KPI/метрику результата и базовое значение (as-is); и ожидаемое целевое значение; привяжи срок к кварталу; опиши проверку результата и кто подтверждает. На будущее лучше уточнять сразу.,2026-02-25 22:21:35.293375+00
ff23a154-052f-4a57-aa65-1c8ca4e0d21f,6a06f4ca-7dea-48e8-885d-18c08e73f65a,407,comment_only,"По цели: пожалуйста привяжи к метрике из каталога KPI или опиши расчёт и базу для сравнения (до/после); и конкретный таргет; привяжи к концу квартала или к релизной дате; опиши, как подтверждаем выполнение. Возьми в работу и поправь при возможности.",2026-02-25 22:21:35.293375+00
3c32217e-1906-4230-ab6a-f714f047b9e0,87ed85b1-217b-47ed-839c-c9b1df8853d2,172,approve,Согласовано. Обновляй статус и фиксируй прогресс по метрике в течение квартала.,2026-02-25 22:21:35.293375+00
79a4f4f8-2fa6-42ea-aba9-dce1736f8789,43fe9093-c2ce-4d20-8e10-205258ba68ca,172,needs_changes,"Давай уточним: укажи метрику, по которой будем принимать результат и исходные показатели на старте квартала; согласуй срок и поставь дату завершения; определи, какие подразделения/пользователи в зоне влияния; согласуй с владельцем продукта/сервиса. Скорректируй и перешли повторно.",2026-02-25 22:21:35.293375+00
0abd0739-9684-4005-9982-19b395cd984e,a7209ece-f43c-4cfe-9d24-0ae67954fb49,437,needs_changes,"Комментарий: давай укажи метрику, по которой будем принимать результат и базу для сравнения (до/после); согласуй срок и поставь дату завершения; укажи проект и систему, где будет реализовано; опиши, как подтверждаем выполнение. После уточнения можно будет утвердить.",2026-02-25 22:21:35.293375+00
fae42f6a-55dd-4085-8350-957eda7c1b78,194f4ef7-9ba2-4938-965f-adf3423423ca,437,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
447306e5-d74f-4d7a-9308-1769df721ba0,67b773dd-10b2-4553-8a77-9041a5de79ef,437,needs_changes,"Смотри, пропиши показатель и единицы измерения и точку отсчёта на начало периода; и плановую цифру, к которой идём; привяжи срок к кварталу; пропиши ограничения (ресурсы, сроки, внешние команды). Как обновишь — отметь в комментарии, что изменил.",2026-02-25 22:21:35.293375+00
0313155e-658a-430b-8c70-3c36779419e2,f75a9a75-5378-452f-9a74-79fc79d105e4,65,approve,"Принято. Цель измеримая, привязка к системе/проекту есть. Двигайся по плану.",2026-02-25 22:21:35.293375+00
2c32e999-9b09-4188-ad03-b993bd84ff57,12cb6969-213a-43e0-8b36-e0f7d76adedb,281,approve,Ок. В конце квартала приложи артефакты результата (отчёт/релиз/дашборд).,2026-02-25 22:21:35.293375+00
b5507db4-9883-4a6c-8db8-a3403c732420,7a73b1a0-bfbe-4867-8b4b-5480a4f85c9e,21,needs_changes,"По результату: укажи метрику, по которой будем принимать результат и базу для сравнения (до/после); согласуй срок и поставь дату завершения; согласуй с владельцем продукта/сервиса; добавь критерий приёмки; сформулируй конкретный deliverable. Жду обновлённую формулировку в системе.",2026-02-25 22:21:35.293375+00
b2aa532e-2e17-46be-86ea-392d989a2a11,0267ba5b-1cd0-4f14-b1fc-f17517e388dd,21,needs_changes,"Обрати внимание: желательно укажи, что именно считаем и как и исходные показатели на старте квартала; и целевое значение (to-be); укажи до какого числа ожидаем эффект; согласуй с владельцем продукта/сервиса. После правок согласуем.",2026-02-25 22:21:35.293375+00
