27,company,,,,,incidents_count,2024-08-01,61.240718,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
28,company,,,,,sla_compliance,2024-08-01,85.829187,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
29,company,,,,,mttr_hours,2024-08-01,9.488284,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
30,company,,,,,changes_count,2024-08-01,28.288652,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
31,company,,,,,uptime_percent,2024-09-01,97.089498,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
32,company,,,,,incidents_count,2024-09-01,62.127420,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
33,company,,,,,sla_compliance,2024-09-01,85.949843,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
34,company,,,,,mttr_hours,2024-09-01,10.023905,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
35,company,,,,,changes_count,2024-09-01,32.695888,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
36,company,,,,,uptime_percent,2024-10-01,97.173992,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
37,company,,,,,incidents_count,2024-10-01,69.288899,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
38,company,,,,,sla_compliance,2024-10-01,87.623689,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
39,company,,,,,mttr_hours,2024-10-01,9.575806,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
40,company,,,,,changes_count,2024-10-01,32.399231,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
41,company,,,,,uptime_percent,2024-11-01,97.306261,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
42,company,,,,,incidents_count,2024-11-01,57.935533,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
43,company,,,,,sla_compliance,2024-11-01,86.279358,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
44,company,,,,,mttr_hours,2024-11-01,10.065824,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
45,company,,,,,changes_count,2024-11-01,27.570259,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
46,company,,,,,uptime_percent,2024-12-01,97.003300,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
47,company,,,,,incidents_count,2024-12-01,60.385426,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
48,company,,,,,sla_compliance,2024-12-01,86.406420,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
49,company,,,,,mttr_hours,2024-12-01,9.143966,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
50,company,,,,,changes_count,2024-12-01,33.471367,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
51,company,,,,,uptime_percent,2025-01-01,97.102698,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
52,company,,,,,incidents_count,2025-01-01,67.833080,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
53,company,,,,,sla_compliance,2025-01-01,87.085149,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
54,company,,,,,mttr_hours,2025-01-01,9.527386,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
55,company,,,,,changes_count,2025-01-01,31.043757,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
56,company,,,,,uptime_percent,2025-02-01,97.155155,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
57,company,,,,,incidents_count,2025-02-01,62.716463,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
58,company,,,,,sla_compliance,2025-02-01,86.363662,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
59,company,,,,,mttr_hours,2025-02-01,10.082405,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
60,company,,,,,changes_count,2025-02-01,32.664012,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
61,company,,,,,uptime_percent,2025-03-01,97.035598,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
62,company,,,,,incidents_count,2025-03-01,56.099019,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
63,company,,,,,sla_compliance,2025-03-01,88.241911,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
64,company,,,,,mttr_hours,2025-03-01,10.147675,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
65,company,,,,,changes_count,2025-03-01,29.143483,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
66,company,,,,,uptime_percent,2025-04-01,94.928760,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
67,company,,,,,incidents_count,2025-04-01,114.794638,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
68,company,,,,,sla_compliance,2025-04-01,84.351951,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
69,company,,,,,mttr_hours,2025-04-01,14.250830,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
70,company,,,,,changes_count,2025-04-01,34.464117,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
71,company,,,,,uptime_percent,2025-05-01,95.029238,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
72,company,,,,,incidents_count,2025-05-01,99.775630,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
73,company,,,,,sla_compliance,2025-05-01,85.387214,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
74,company,,,,,mttr_hours,2025-05-01,13.812272,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
75,company,,,,,changes_count,2025-05-01,34.182733,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
76,company,,,,,uptime_percent,2025-06-01,97.070372,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
77,company,,,,,incidents_count,2025-06-01,55.249076,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
78,company,,,,,sla_compliance,2025-06-01,88.400119,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
79,company,,,,,mttr_hours,2025-06-01,8.684113,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
80,company,,,,,changes_count,2025-06-01,35.606065,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
81,company,,,,,uptime_percent,2025-07-01,97.369399,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
82,company,,,,,incidents_count,2025-07-01,52.121194,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
83,company,,,,,sla_compliance,2025-07-01,87.083839,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
84,company,,,,,mttr_hours,2025-07-01,9.084588,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
85,company,,,,,changes_count,2025-07-01,36.710936,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
86,company,,,,,uptime_percent,2025-08-01,97.126820,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
87,company,,,,,incidents_count,2025-08-01,65.368852,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
88,company,,,,,sla_compliance,2025-08-01,87.409754,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
89,company,,,,,mttr_hours,2025-08-01,8.788594,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
90,company,,,,,changes_count,2025-08-01,39.567284,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
91,company,,,,,uptime_percent,2025-09-01,97.331644,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
92,company,,,,,incidents_count,2025-09-01,51.136048,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
93,company,,,,,sla_compliance,2025-09-01,88.691669,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
94,company,,,,,mttr_hours,2025-09-01,9.675602,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
95,company,,,,,changes_count,2025-09-01,38.208653,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
96,company,,,,,uptime_percent,2025-10-01,97.438498,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
97,company,,,,,incidents_count,2025-10-01,57.684835,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
98,company,,,,,sla_compliance,2025-10-01,87.445197,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
99,company,,,,,mttr_hours,2025-10-01,9.178209,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
100,company,,,,,changes_count,2025-10-01,32.384930,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
101,company,,,,,uptime_percent,2025-11-01,97.315374,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
102,company,,,,,incidents_count,2025-11-01,65.772377,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
103,company,,,,,sla_compliance,2025-11-01,89.039240,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
104,company,,,,,mttr_hours,2025-11-01,8.341339,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
105,company,,,,,changes_count,2025-11-01,31.729634,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
106,company,,,,,uptime_percent,2025-12-01,95.270482,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
107,company,,,,,incidents_count,2025-12-01,96.855710,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
108,company,,,,,sla_compliance,2025-12-01,86.588470,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
109,company,,,,,mttr_hours,2025-12-01,14.310611,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
110,company,,,,,changes_count,2025-12-01,32.342565,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
111,company,,,,,uptime_percent,2026-01-01,97.471924,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
112,company,,,,,incidents_count,2026-01-01,56.566930,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
113,company,,,,,sla_compliance,2026-01-01,88.472741,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
114,company,,,,,mttr_hours,2026-01-01,8.184614,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
115,company,,,,,changes_count,2026-01-01,34.167268,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
116,company,,,,,uptime_percent,2026-02-01,97.434980,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
117,company,,,,,incidents_count,2026-02-01,52.816323,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
118,company,,,,,sla_compliance,2026-02-01,88.583423,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
119,company,,,,,mttr_hours,2026-02-01,9.206600,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
120,company,,,,,changes_count,2026-02-01,34.458186,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
121,department,1,,,,sla_compliance,2024-03-01,87.789123,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
122,department,1,,,,avg_ticket_close_hours,2024-03-01,27.340933,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
123,department,1,,,,dev_lead_time_days,2024-03-01,14.649489,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
124,department,1,,,,defect_rate_percent,2024-03-01,6.757161,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
125,department,1,,,,data_quality_score,2024-03-01,77.685775,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
126,department,1,,,,etl_latency_minutes,2024-03-01,139.445252,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
127,department,1,,,,training_coverage_percent,2024-03-01,63.195161,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
128,department,1,,,,change_failure_rate,2024-03-01,9.310465,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
129,department,1,,,,sla_compliance,2024-04-01,87.430379,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
130,department,1,,,,avg_ticket_close_hours,2024-04-01,30.439425,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
131,department,1,,,,dev_lead_time_days,2024-04-01,15.791061,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
132,department,1,,,,defect_rate_percent,2024-04-01,6.587974,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
133,department,1,,,,data_quality_score,2024-04-01,80.507965,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
134,department,1,,,,etl_latency_minutes,2024-04-01,130.526706,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
135,department,1,,,,training_coverage_percent,2024-04-01,66.692819,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
136,department,1,,,,change_failure_rate,2024-04-01,10.708729,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
137,department,1,,,,sla_compliance,2024-05-01,86.119339,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
138,department,1,,,,avg_ticket_close_hours,2024-05-01,31.097160,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
139,department,1,,,,dev_lead_time_days,2024-05-01,17.410981,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
140,department,1,,,,defect_rate_percent,2024-05-01,8.341302,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
141,department,1,,,,data_quality_score,2024-05-01,80.715918,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
142,department,1,,,,etl_latency_minutes,2024-05-01,132.159212,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
143,department,1,,,,training_coverage_percent,2024-05-01,64.528520,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
144,department,1,,,,change_failure_rate,2024-05-01,9.212628,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
145,department,1,,,,sla_compliance,2024-06-01,87.391046,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
146,department,1,,,,avg_ticket_close_hours,2024-06-01,30.118050,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
147,department,1,,,,dev_lead_time_days,2024-06-01,15.892901,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
148,department,1,,,,defect_rate_percent,2024-06-01,8.524085,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
149,department,1,,,,data_quality_score,2024-06-01,79.692664,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
150,department,1,,,,etl_latency_minutes,2024-06-01,122.752213,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
151,department,1,,,,training_coverage_percent,2024-06-01,66.803066,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
152,department,1,,,,change_failure_rate,2024-06-01,10.500089,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
153,department,1,,,,sla_compliance,2024-07-01,87.045807,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
154,department,1,,,,avg_ticket_close_hours,2024-07-01,29.441845,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
155,department,1,,,,dev_lead_time_days,2024-07-01,16.064475,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
156,department,1,,,,defect_rate_percent,2024-07-01,7.646930,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
157,department,1,,,,data_quality_score,2024-07-01,81.088938,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
158,department,1,,,,etl_latency_minutes,2024-07-01,114.539945,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
159,department,1,,,,training_coverage_percent,2024-07-01,67.623265,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
160,department,1,,,,change_failure_rate,2024-07-01,10.008580,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
161,department,1,,,,sla_compliance,2024-08-01,88.012652,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
162,department,1,,,,avg_ticket_close_hours,2024-08-01,26.838640,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
163,department,1,,,,dev_lead_time_days,2024-08-01,15.069372,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
164,department,1,,,,defect_rate_percent,2024-08-01,8.220385,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
165,department,1,,,,data_quality_score,2024-08-01,80.642726,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
166,department,1,,,,etl_latency_minutes,2024-08-01,124.185124,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
167,department,1,,,,training_coverage_percent,2024-08-01,64.650214,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
168,department,1,,,,change_failure_rate,2024-08-01,10.707202,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
169,department,1,,,,sla_compliance,2024-09-01,87.433572,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
170,department,1,,,,avg_ticket_close_hours,2024-09-01,26.234215,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
171,department,1,,,,dev_lead_time_days,2024-09-01,13.702409,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
172,department,1,,,,defect_rate_percent,2024-09-01,6.612388,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
173,department,1,,,,data_quality_score,2024-09-01,79.432830,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
174,department,1,,,,etl_latency_minutes,2024-09-01,127.134294,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
175,department,1,,,,training_coverage_percent,2024-09-01,65.440715,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
176,department,1,,,,change_failure_rate,2024-09-01,9.877774,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
177,department,1,,,,sla_compliance,2024-10-01,87.056914,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
178,department,1,,,,avg_ticket_close_hours,2024-10-01,25.339080,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
179,department,1,,,,dev_lead_time_days,2024-10-01,14.118730,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
180,department,1,,,,defect_rate_percent,2024-10-01,7.269820,"{'"source'": '"synthetic'", '"aggregation'": '"monthly'"}",2026-02-25 22:21:35.293375+00
